"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-03","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","195.277","","","","3"
"2016-04","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","194.491","","","","3"
"2016-05","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","191.028","","","","3"
"2016-06","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","198.832","","","","3"
"2016-07","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","202.494","","","","3"
"2016-08","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","198.194","","","","3"
"2016-09","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","200.592","","","","3"
"2016-10","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","201.100","","","","3"
"2016-11","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","200.068","","","","3"
"2016-12","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","197.505","","","","3"
"2017-01","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","198.734","","","","3"
"2017-02","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","202.243","","","","3"
"2017-03","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","207.244","","","","3"
"2017-04","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","210.358","","","","3"
"2017-05","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","212.474","","","","3"
"2017-06","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","213.544","","","","3"
"2017-07","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","217.357","","","","3"
"2017-08","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","220.455","","","","3"
"2017-09","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","215.956","","","","3"
"2017-10","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","217.233","","","","3"
"2017-11","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","225.541","","","","3"
"2017-12","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","226.408","","","","3"
"2018-01","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","224.293","","","","3"
"2018-02","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","224.653","","","","3"
"2018-03","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","225.096","","","","3"
"2018-04","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","223.669","","","","3"
"2018-05","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","214.988","","","","3"
"2018-06","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","219.587","","","","3"
"2018-07","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","217.052","","","","3"
"2018-08","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","211.666","","","","3"
"2018-09","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","207.045","","","","3"
"2018-10","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","207.338","","","","3"
"2018-11","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","212.041","","","","3"
"2018-12","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","207.556","","","","3"
"2019-01","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","207.378","","","","3"
"2019-02","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","201.700","","","","3"
"2019-03","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","201.549","","","","3"
"2019-04","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","204.167","","","","3"
"2019-05","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","199.519","","","","3"
"2019-06","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","204.125","","","","3"
"2019-07","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","207.332","","","","3"
"2019-08","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","217.750","","","","3"
"2019-09","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","223.291","","","","3"
"2019-10","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","219.181","","","","3"
"2019-11","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","220.047","","","","3"
"2019-12","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","212.868","","","","3"
"2020-01","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","211.416","","","","3"
"2020-02","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","208.455","","","","3"
"2020-03","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","203.016","","","","3"
"2020-04","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","196.063","","","","3"
"2020-05","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","195.005","","","","3"
"2020-06","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","196.944","","","","3"
"2020-07","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","202.620","","","","3"
"2020-08","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","211.838","","","","3"
"2020-09","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","215.077","","","","3"
"2020-10","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","225.869","","","","3"
"2020-11","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","236.262","","","","3"
"2020-12","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","239.903","","","","3"
"2021-01","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","251.642","","","","3"
"2021-02","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","252.291","","","","3"
"2021-03","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","271.868","","","","3"
"2021-04","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","279.909","","","","3"
"2021-05","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","284.270","","","","3"
"2021-06","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","291.821","","","","3"
"2021-07","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","284.915","","","","3"
"2021-08","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","283.912","","","","3"
"2021-09","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","270.732","","","","3"
"2021-10","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","264.663","","","","3"
"2021-11","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","268.318","","","","3"
"2021-12","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","261.716","","","","3"
"2022-01","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","255.363","","","","3"
"2022-02","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","253.600","","","","3"
"2022-03","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","252.822","","","","3"
"2022-04","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","256.104","","","","3"
"2022-05","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","251.831","","","","3"
"2022-06","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","257.377","","","","3"
"2022-07","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","264.415","","","","3"
"2022-08","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","267.634","","","","3"
"2022-09","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","276.374","","","","3"
"2022-10","Canada","2016A000011124","Units","300","thousands","3","v52300185","1","277.667","","","","3"
"1990-06","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","15.202","","","","3"
"1990-07","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","14.791","","","","3"
"1990-08","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","13.836","","","","3"
"1990-09","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","12.026","","","","3"
"1990-10","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","11.806","","","","3"
"1990-11","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","12.383","","","","3"
"1990-12","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","12.398","","","","3"
"1991-01","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","12.155","","","","3"
"1991-02","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","11.792","","","","3"
"1991-03","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","11.960","","","","3"
"1991-04","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","11.630","","","","3"
"1991-05","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","11.117","","","","3"
"1991-06","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","10.352","","","","3"
"1991-07","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","10.788","","","","3"
"1991-08","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","11.481","","","","3"
"1991-09","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","11.769","","","","3"
"1991-10","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","11.733","","","","3"
"1991-11","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","11.832","","","","3"
"1991-12","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","12.418","","","","3"
"1992-01","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","11.758","","","","3"
"1992-02","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","10.793","","","","3"
"1992-03","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","9.955","","","","3"
"1992-04","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","9.498","","","","3"
"1992-05","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","9.421","","","","3"
"1992-06","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","9.146","","","","3"
"1992-07","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","9.882","","","","3"
"1992-08","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","10.355","","","","3"
"1992-09","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","11.073","","","","3"
"1992-10","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","11.914","","","","3"
"1992-11","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","11.901","","","","3"
"1992-12","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","12.060","","","","3"
"1993-01","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","12.025","","","","3"
"1993-02","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","11.278","","","","3"
"1993-03","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","10.759","","","","3"
"1993-04","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","10.005","","","","3"
"1993-05","Atlantic provinces","2016A00011","Units","300","thousands","3","v52300186","2","9.935","","","","3"
